Employee_ID,Department,Gender,Age,Education_Level,Job_Role,Monthly_Income,Years_At_Company,Years_In_Current_Role,Job_Satisfaction,Performance_Rating,Work_Life_Balance,Training_Hours_Last_Year,Last_Promotion_Years_Ago,Distance_From_Home,Overtime,Attrition,Marital_Status,Number_Of_Companies_Worked,Stock_Option_Level
1230,Sales,Non-binary,21,High School,Intern,1104.0,0,0,1,5,1,0,0,47,Yes,Yes,Single,1,0
1231,IT,Male,24,Master's Degree,Analyst,2322.0,24,6,3,3,2,32,4,20,No,No,Divorced,4,0
1232,HR,Female,30,Master's Degree,Executive,2757.0,1,3,3,5,3,1,11,12,No,Yes,Married,1,0
1233,Sales,Male,51,PhD,Analyst,4991.0,24,7,1,3,4,66,8,17,No,No,Widowed,8,0
1234,Sales,Non-binary,32,Associate's Degree,Manager,7521.0,13,7,2,2,4,91,3,18,Yes,No,Divorced,8,1
1235,HR,Non-binary,18,PhD,Intern,1439.0,0,0,5,3,2,0,0,40,Yes,No,Single,1,0
1236,IT,Male,58,High School,Analyst,2447.0,32,12,3,2,3,14,12,24,Yes,No,Married,9,0
1237,HR,Prefer not to say,59,Master's Degree,Manager,11998.0,16,11,4,2,5,20,5,8,No,No,Married,7,1
1238,Sales,Female,34,High School,Team Lead,9632.0,30,2,2,1,3,77,12,37,No,Yes,Widowed,7,0
1239,Marketing,Female,57,High School,Analyst,4751.0,9,5,4,3,2,58,9,41,No,Yes,Widowed,5,1
1240,Marketing,Non-binary,23,Associate's Degree,Intern,1344.0,0,0,2,4,3,0,0,30,No,Yes,Single,1,0
1241,Finance,Prefer not to say,33,High School,Manager,10431.0,38,10,2,4,4,38,8,20,No,No,Single,5,0
1242,HR,Male,58,Master's Degree,Analyst,4756.0,24,3,5,3,5,19,12,23,No,No,Divorced,3,3
1243,HR,Female,31,PhD,Team Lead,8687.0,37,14,4,1,2,0,5,37,No,Yes,Divorced,3,1
1244,Finance,Prefer not to say,30,Master's Degree,Analyst,3791.0,36,1,4,4,2,72,0,10,Yes,No,Widowed,1,0
1245,Finance,Female,28,Associate's Degree,Manager,9975.0,29,14,3,5,1,8,7,33,No,No,Widowed,4,0
1246,Finance,Prefer not to say,23,Master's Degree,Analyst,3683.0,33,16,1,4,5,50,13,24,No,Yes,Divorced,9,1
1247,Sales,Prefer not to say,24,Bachelor's Degree,Intern,1107.0,0,0,1,1,2,0,0,36,No,No,Single,1,0
1248,HR,Non-binary,59,PhD,Executive,4389.0,23,6,3,2,3,92,8,16,No,No,Widowed,6,0
1249,Sales,Female,59,Bachelor's Degree,Manager,11330.0,26,15,2,2,3,14,10,28,No,Yes,Divorced,6,0
1250,Finance,Male,59,Bachelor's Degree,Manager,8490.0,26,4,3,2,3,83,6,12,Yes,No,Single,5,0
1251,HR,Non-binary,42,Associate's Degree,Manager,11842.0,38,15,3,1,3,40,6,20,No,No,Divorced,2,2
1252,Sales,Non-binary,44,High School,Manager,9593.0,20,18,4,2,2,93,9,47,No,Yes,Single,5,1
1253,Sales,Male,50,Bachelor's Degree,Analyst,3290.0,18,1,3,2,4,46,9,18,No,Yes,Single,3,2
1254,Finance,Non-binary,19,Master's Degree,Intern,1221.0,0,0,2,1,5,0,0,37,Yes,No,Single,1,0
1255,HR,Prefer not to say,47,High School,Team Lead,8594.0,22,3,1,5,3,53,4,26,No,Yes,Divorced,4,2
1256,Finance,Prefer not to say,20,Master's Degree,Intern,1175.0,0,0,5,4,2,0,0,46,No,No,Single,1,0
1257,HR,Female,52,Master's Degree,Manager,11138.0,14,9,3,1,2,38,9,7,Yes,No,Married,7,0
1258,Marketing,Female,46,High School,Analyst,2474.0,1,4,3,1,3,16,14,43,No,No,Married,9,3
1259,IT,Male,52,High School,Analyst,2290.0,34,17,4,3,1,69,0,47,No,No,Divorced,3,2
1260,IT,Female,41,Master's Degree,Manager,11477.0,19,3,4,2,2,91,2,21,Yes,Yes,Divorced,2,3
1261,IT,Prefer not to say,38,Associate's Degree,Analyst,2171.0,27,0,3,5,5,8,8,43,Yes,Yes,Single,9,2
1262,Finance,Male,23,PhD,Manager,8156.0,14,17,3,3,5,90,14,32,Yes,Yes,Widowed,6,1
1263,Marketing,Male,21,PhD,Intern,1227.0,0,0,2,5,1,0,0,7,No,Yes,Single,1,0
1264,HR,Female,34,Associate's Degree,Executive,3462.0,32,5,1,2,2,45,10,23,No,No,Married,4,2
1265,Sales,Prefer not to say,59,High School,Analyst,2300.0,11,19,1,2,1,5,7,20,No,Yes,Divorced,6,0
1266,HR,Male,49,Master's Degree,Manager,11498.0,38,19,5,2,2,67,5,20,No,No,Widowed,7,1
1267,Sales,Prefer not to say,59,PhD,Manager,10441.0,38,13,1,4,2,15,11,32,No,No,Widowed,5,2
1268,HR,Prefer not to say,27,Master's Degree,Analyst,4196.0,19,9,5,5,1,86,14,26,Yes,No,Divorced,8,0
1269,Marketing,Prefer not to say,24,Associate's Degree,Team Lead,9152.0,28,17,4,5,4,86,12,36,No,No,Divorced,1,1
1270,Sales,Female,56,Master's Degree,Manager,11149.0,2,8,5,3,3,28,14,24,Yes,No,Widowed,1,2
1271,Finance,Non-binary,39,Associate's Degree,Analyst,4707.0,4,11,5,1,3,40,9,1,No,Yes,Widowed,4,0
1272,HR,Non-binary,32,High School,Manager,7653.0,1,9,1,2,3,67,4,28,Yes,No,Single,8,0
1273,HR,Male,41,Associate's Degree,Team Lead,8961.0,22,18,3,2,1,61,11,26,Yes,Yes,Divorced,8,2
1274,Sales,Prefer not to say,26,Associate's Degree,Executive,4745.0,25,5,4,3,2,39,5,34,No,No,Divorced,6,3
1275,Finance,Female,40,PhD,Team Lead,6892.0,25,13,2,5,2,61,10,26,Yes,No,Divorced,5,3
1276,Finance,Prefer not to say,21,Master's Degree,Intern,1189.0,0,0,5,4,5,0,0,36,No,No,Single,1,0
1277,Marketing,Prefer not to say,40,PhD,Analyst,4464.0,9,13,5,5,2,5,14,5,No,No,Single,5,3
1278,Finance,Female,37,Bachelor's Degree,Team Lead,8756.0,4,10,5,4,4,39,8,2,Yes,No,Widowed,5,0
1279,Finance,Non-binary,45,Associate's Degree,Executive,4304.0,11,15,3,4,3,69,1,32,Yes,Yes,Single,2,3
1280,Finance,Prefer not to say,59,Bachelor's Degree,Manager,9608.0,31,19,2,5,4,57,9,34,No,No,Married,8,2
1281,IT,Prefer not to say,25,PhD,Analyst,3746.0,30,5,1,2,3,13,5,30,No,Yes,Single,5,0
1282,Marketing,Non-binary,36,Master's Degree,Team Lead,7438.0,21,14,4,4,1,77,11,24,No,Yes,Married,5,3
1283,HR,Female,46,PhD,Executive,2514.0,16,14,3,3,4,44,3,28,No,Yes,Single,1,2
1284,Sales,Male,56,Master's Degree,Team Lead,6921.0,19,13,2,3,2,98,2,46,Yes,Yes,Single,1,1
1285,HR,Non-binary,18,Master's Degree,Intern,1439.0,0,0,4,4,3,0,0,3,No,Yes,Single,1,0
1286,Marketing,Male,40,High School,Analyst,2678.0,7,1,1,2,5,22,4,10,Yes,No,Divorced,8,2
1287,Sales,Male,59,Associate's Degree,Manager,11874.0,33,7,4,4,4,61,1,6,No,No,Widowed,2,3
1288,Marketing,Non-binary,57,PhD,Executive,2911.0,22,18,5,3,1,83,2,34,No,No,Single,8,2
1289,Finance,Prefer not to say,28,Master's Degree,Team Lead,6283.0,37,13,5,3,5,16,6,31,No,No,Divorced,6,0
1290,Sales,Male,51,PhD,Analyst,4252.0,27,4,3,5,1,83,11,43,Yes,Yes,Divorced,5,1
1291,Finance,Male,40,PhD,Team Lead,9091.0,12,8,4,2,3,69,0,46,Yes,No,Divorced,6,3
1292,HR,Female,46,Master's Degree,Analyst,2689.0,28,12,5,5,4,27,1,13,Yes,No,Married,4,2
1293,HR,Prefer not to say,19,Bachelor's Degree,Intern,1394.0,0,0,3,1,1,0,0,39,No,No,Single,1,0
1294,Sales,Male,59,Associate's Degree,Team Lead,7221.0,10,13,3,4,5,28,9,20,No,Yes,Widowed,4,0
1295,Sales,Female,19,Associate's Degree,Intern,1212.0,0,0,3,5,5,0,0,32,Yes,Yes,Single,1,0
1296,Marketing,Prefer not to say,39,High School,Executive,2343.0,24,1,1,2,2,19,13,10,No,Yes,Single,8,1
1297,Marketing,Non-binary,23,High School,Intern,1403.0,0,0,5,4,1,0,0,26,Yes,Yes,Single,1,0
1298,Finance,Non-binary,37,High School,Analyst,4512.0,34,15,5,4,4,80,13,19,Yes,Yes,Divorced,1,3
1299,Sales,Female,40,Associate's Degree,Executive,2028.0,28,10,2,4,4,53,6,29,No,No,Single,5,2
1300,HR,Non-binary,59,Bachelor's Degree,Team Lead,6747.0,20,10,1,4,2,98,3,13,Yes,Yes,Divorced,6,1
1301,Marketing,Male,38,Associate's Degree,Team Lead,8266.0,6,11,5,4,5,63,11,34,No,No,Divorced,9,0
1302,Marketing,Prefer not to say,34,Associate's Degree,Analyst,4152.0,11,12,5,2,1,51,7,20,No,No,Divorced,6,2
1303,HR,Male,28,Associate's Degree,Manager,7158.0,35,7,2,1,5,42,7,44,Yes,No,Widowed,1,3
1304,Marketing,Male,48,Associate's Degree,Manager,7137.0,23,15,4,3,1,86,14,40,No,Yes,Divorced,1,1
1305,Finance,Non-binary,31,Bachelor's Degree,Team Lead,9403.0,31,0,4,1,1,17,0,18,Yes,No,Single,7,0
1306,Sales,Male,55,High School,Analyst,4381.0,26,12,1,3,1,99,4,34,Yes,No,Divorced,3,1
1307,HR,Non-binary,57,PhD,Manager,7532.0,31,10,3,5,5,83,0,48,Yes,Yes,Married,7,2
1308,Sales,Prefer not to say,24,High School,Intern,1220.0,0,0,2,4,5,0,0,8,No,No,Single,1,0
1309,Marketing,Prefer not to say,27,High School,Team Lead,5555.0,31,3,2,5,5,59,12,16,Yes,Yes,Married,1,0
1310,Marketing,Male,21,PhD,Intern,1323.0,0,0,5,5,3,0,0,40,No,Yes,Single,1,0
1311,HR,Female,39,Associate's Degree,Analyst,2106.0,10,2,5,3,5,99,6,23,Yes,Yes,Single,9,1
1312,Finance,Non-binary,18,Bachelor's Degree,Intern,1161.0,0,0,2,2,2,0,0,32,No,No,Single,1,0
1313,IT,Non-binary,27,Bachelor's Degree,Manager,11992.0,38,1,3,4,3,36,3,13,Yes,No,Divorced,2,1
1314,HR,Male,50,High School,Manager,10373.0,4,5,4,5,1,48,14,26,Yes,No,Divorced,9,1
1315,IT,Non-binary,46,PhD,Executive,3715.0,15,7,1,1,4,34,11,38,No,Yes,Widowed,2,1
1316,IT,Non-binary,38,Master's Degree,Team Lead,8804.0,10,16,4,4,3,66,7,1,Yes,No,Divorced,6,0
1317,Finance,Female,45,Associate's Degree,Analyst,2101.0,34,4,1,2,3,34,11,2,Yes,No,Married,4,2
1318,IT,Female,32,High School,Team Lead,6785.0,10,1,3,4,1,92,7,39,No,Yes,Widowed,6,3
1319,IT,Male,22,Bachelor's Degree,Intern,1297.0,0,0,2,5,5,0,0,13,No,No,Single,1,0
1320,Finance,Female,55,PhD,Analyst,3285.0,33,4,3,1,5,36,10,27,Yes,No,Divorced,3,2
1321,IT,Male,49,PhD,Analyst,3687.0,16,9,2,5,3,59,5,4,Yes,Yes,Divorced,8,0
1322,IT,Prefer not to say,24,High School,Manager,7714.0,9,8,5,2,5,55,6,41,No,Yes,Widowed,5,3
1323,IT,Male,21,Master's Degree,Intern,1424.0,0,0,1,3,3,0,0,20,Yes,No,Single,1,0
1324,HR,Prefer not to say,59,Bachelor's Degree,Manager,10690.0,7,7,5,1,4,11,6,3,No,No,Widowed,8,0
1325,HR,Male,35,High School,Manager,10145.0,25,0,2,2,4,70,4,23,No,Yes,Widowed,3,3
1326,HR,Non-binary,47,Master's Degree,Executive,4599.0,2,5,1,2,1,70,6,2,Yes,Yes,Widowed,4,1
1327,Finance,Female,42,PhD,Manager,9324.0,23,10,1,5,2,3,14,16,No,Yes,Single,9,2
1328,Marketing,Prefer not to say,59,Associate's Degree,Team Lead,8892.0,2,2,5,5,2,60,8,10,No,No,Widowed,3,3
1329,IT,Male,51,Bachelor's Degree,Analyst,4184.0,37,14,1,5,5,44,11,28,Yes,Yes,Widowed,5,0
1330,IT,Female,29,Bachelor's Degree,Manager,7420.0,1,10,2,3,2,94,13,44,Yes,No,Single,8,1
1331,Finance,Male,41,Master's Degree,Team Lead,9125.0,34,4,2,4,4,49,11,18,Yes,Yes,Married,6,0
1332,IT,Female,22,High School,Intern,1248.0,0,0,5,4,1,0,0,2,Yes,No,Single,1,0
1333,HR,Female,43,PhD,Analyst,2489.0,8,6,3,5,4,73,3,14,No,Yes,Married,8,0
1334,Marketing,Male,20,Master's Degree,Intern,1189.0,0,0,2,5,3,0,0,44,No,Yes,Single,1,0
1335,Sales,Prefer not to say,30,Associate's Degree,Team Lead,7868.0,21,8,2,3,5,22,1,20,No,No,Divorced,6,2
1336,IT,Prefer not to say,19,Associate's Degree,Intern,1400.0,0,0,1,4,5,0,0,40,Yes,Yes,Single,1,0
1337,HR,Non-binary,21,Associate's Degree,Intern,1011.0,0,0,1,3,2,0,0,23,No,Yes,Single,1,0
1338,Sales,Female,20,Master's Degree,Intern,1067.0,0,0,2,2,3,0,0,7,Yes,No,Single,1,0
1339,Marketing,Non-binary,25,PhD,Manager,10044.0,8,11,5,4,2,7,6,45,No,No,Married,9,0
1340,Sales,Non-binary,56,Bachelor's Degree,Manager,9104.0,1,10,3,5,2,82,11,47,Yes,Yes,Married,5,3
1341,HR,Male,24,High School,Manager,11664.0,20,1,1,1,2,28,2,14,Yes,Yes,Single,1,3
1342,Sales,Male,59,Bachelor's Degree,Analyst,2066.0,33,0,1,2,3,42,5,37,No,No,Single,9,0
1343,Finance,Male,28,PhD,Team Lead,7417.0,26,1,3,1,2,52,9,8,Yes,No,Single,8,1
1344,Sales,Female,48,Bachelor's Degree,Manager,11164.0,36,13,1,3,5,5,13,5,No,No,Married,5,2
1345,IT,Male,22,Master's Degree,Intern,1040.0,0,0,5,3,2,0,0,23,No,No,Single,1,0
1346,IT,Male,21,Associate's Degree,Intern,1397.0,0,0,1,3,3,0,0,41,No,Yes,Single,1,0
1347,Finance,Female,20,PhD,Intern,1259.0,0,0,1,5,3,0,0,10,No,Yes,Single,1,0
1348,HR,Female,21,PhD,Intern,1125.0,0,0,2,3,4,0,0,49,Yes,Yes,Single,1,0
1349,IT,Prefer not to say,28,Bachelor's Degree,Executive,2277.0,33,16,5,1,2,51,4,27,No,No,Married,3,2
1350,Marketing,Male,44,Master's Degree,Analyst,3863.0,22,10,5,2,3,69,2,35,No,No,Divorced,6,0
1351,IT,Male,59,Bachelor's Degree,Team Lead,7713.0,24,15,2,5,2,3,1,1,No,Yes,Divorced,4,0
1352,IT,Male,32,Bachelor's Degree,Team Lead,6106.0,0,19,4,2,1,57,12,7,Yes,No,Married,3,3
1353,HR,Prefer not to say,59,PhD,Manager,10269.0,14,17,3,3,5,78,6,47,No,No,Single,4,1
1354,Sales,Male,54,Bachelor's Degree,Executive,4259.0,31,19,5,4,5,36,3,8,Yes,Yes,Widowed,2,3
1355,IT,Prefer not to say,57,Associate's Degree,Team Lead,9708.0,13,7,4,5,2,47,1,11,No,Yes,Married,5,3
1356,Finance,Non-binary,58,Bachelor's Degree,Analyst,3373.0,20,1,3,3,5,38,12,34,No,No,Single,8,2
1357,Sales,Prefer not to say,20,Associate's Degree,Intern,1225.0,0,0,5,5,5,0,0,28,No,Yes,Single,1,0
1358,Marketing,Non-binary,38,PhD,Manager,8175.0,35,10,1,4,1,65,1,34,No,Yes,Divorced,2,1
1359,HR,Male,56,Master's Degree,Analyst,2627.0,20,13,5,1,5,12,5,43,No,No,Divorced,7,1
1360,Marketing,Non-binary,26,Associate's Degree,Team Lead,5280.0,39,15,3,1,5,65,3,20,Yes,No,Divorced,8,1
1361,Sales,Prefer not to say,53,Master's Degree,Executive,4695.0,11,14,4,1,3,59,8,28,Yes,No,Married,4,2
1362,Sales,Female,24,Master's Degree,Manager,7719.0,14,14,1,4,5,40,4,49,No,No,Widowed,3,2
1363,Sales,Non-binary,56,Associate's Degree,Team Lead,6113.0,14,2,3,2,2,31,3,42,No,Yes,Divorced,8,3
1364,Marketing,Non-binary,35,PhD,Manager,11283.0,16,6,3,4,5,51,7,37,No,No,Single,2,3
1365,Sales,Male,52,High School,Team Lead,9404.0,33,11,5,4,2,4,2,3,Yes,No,Single,7,1
1366,Marketing,Prefer not to say,20,Master's Degree,Intern,1209.0,0,0,2,3,5,0,0,9,No,Yes,Single,1,0
1367,Sales,Non-binary,38,Master's Degree,Executive,3170.0,38,18,2,1,2,65,12,22,Yes,Yes,Widowed,5,2
1368,Finance,Non-binary,22,PhD,Intern,1332.0,0,0,1,5,5,0,0,25,No,Yes,Single,1,0
1369,Sales,Non-binary,44,PhD,Team Lead,6987.0,13,7,3,2,2,51,7,2,No,No,Divorced,9,0
1370,Marketing,Non-binary,39,Bachelor's Degree,Analyst,2364.0,4,15,4,5,5,48,13,23,No,No,Married,8,3
1371,IT,Female,19,PhD,Intern,1329.0,0,0,1,3,1,0,0,17,Yes,Yes,Single,1,0
1372,Sales,Prefer not to say,36,Master's Degree,Analyst,2677.0,3,11,1,3,3,37,13,25,No,No,Divorced,4,1
1373,IT,Male,36,Associate's Degree,Team Lead,9580.0,14,4,5,2,3,69,11,12,Yes,Yes,Single,3,0
1374,Finance,Male,27,High School,Executive,3715.0,38,19,4,5,3,97,7,27,No,No,Married,6,0
1375,HR,Female,48,Bachelor's Degree,Analyst,4910.0,34,5,3,2,3,7,9,20,Yes,Yes,Married,4,0
1376,Finance,Prefer not to say,36,Associate's Degree,Team Lead,8178.0,9,5,3,2,1,58,4,9,Yes,Yes,Single,4,3
1377,Sales,Non-binary,57,High School,Analyst,4442.0,1,7,3,1,1,54,0,23,No,Yes,Single,7,3
1378,IT,Female,18,High School,Intern,1397.0,0,0,1,5,5,0,0,36,Yes,Yes,Single,1,0
1379,IT,Prefer not to say,36,High School,Team Lead,8021.0,27,11,5,1,1,25,9,28,No,Yes,Widowed,1,0
1380,Marketing,Non-binary,20,Associate's Degree,Intern,1264.0,0,0,1,1,3,0,0,48,No,Yes,Single,1,0
1381,IT,Female,34,Bachelor's Degree,Manager,8686.0,31,1,2,1,4,16,8,29,No,No,Single,6,1
1382,Marketing,Prefer not to say,59,Bachelor's Degree,Team Lead,6528.0,30,18,2,4,5,58,1,42,No,No,Single,1,0
1383,HR,Male,55,High School,Analyst,2554.0,18,5,3,3,2,87,0,32,Yes,Yes,Single,3,1
1384,Sales,Male,45,Associate's Degree,Manager,10118.0,20,17,5,3,3,94,5,12,No,No,Divorced,6,2
1385,Marketing,Prefer not to say,19,High School,Intern,1170.0,0,0,3,4,3,0,0,30,Yes,No,Single,1,0
1386,HR,Male,23,PhD,Intern,1403.0,0,0,3,2,3,0,0,11,No,No,Single,1,0
1387,IT,Prefer not to say,53,Bachelor's Degree,Analyst,2802.0,31,5,1,5,1,63,9,37,Yes,No,Widowed,7,2
1388,IT,Non-binary,51,Master's Degree,Manager,10571.0,1,14,3,5,2,49,12,20,No,Yes,Divorced,9,3
1389,HR,Prefer not to say,34,High School,Executive,3162.0,23,5,3,5,5,84,9,11,Yes,No,Married,2,1
1390,IT,Non-binary,22,PhD,Analyst,2423.0,26,7,5,1,3,25,14,48,No,No,Widowed,3,3
1391,HR,Female,18,Bachelor's Degree,Intern,1000.0,0,0,5,5,2,0,0,47,No,No,Single,1,0
1392,Marketing,Prefer not to say,36,Associate's Degree,Team Lead,6130.0,12,5,5,5,4,45,13,38,No,Yes,Single,6,2
1393,Marketing,Female,35,Bachelor's Degree,Manager,7179.0,13,1,3,5,1,67,6,45,Yes,Yes,Widowed,1,3
1394,HR,Male,50,Associate's Degree,Executive,3276.0,10,15,5,3,3,49,12,16,No,No,Widowed,7,0
1395,Marketing,Non-binary,55,Associate's Degree,Team Lead,9965.0,13,19,5,4,2,42,0,35,No,No,Divorced,2,1
1396,Marketing,Prefer not to say,39,High School,Manager,8772.0,15,0,4,2,2,47,9,1,Yes,No,Single,4,0
1397,Marketing,Female,28,High School,Analyst,2415.0,9,15,4,4,3,67,12,25,Yes,No,Single,7,2
1398,Finance,Non-binary,50,Bachelor's Degree,Analyst,4992.0,19,0,2,5,2,18,4,49,No,No,Single,4,3
1399,Sales,Non-binary,52,PhD,Manager,7007.0,15,0,1,2,2,24,2,27,Yes,Yes,Widowed,6,1
1400,IT,Male,46,Bachelor's Degree,Executive,3530.0,33,6,1,2,5,71,12,32,Yes,Yes,Single,9,1
1401,Finance,Male,59,Master's Degree,Manager,11255.0,15,15,5,4,1,17,12,6,No,No,Married,5,0
1402,Marketing,Non-binary,35,Associate's Degree,Team Lead,9316.0,13,16,2,4,5,50,10,41,Yes,No,Divorced,3,1
1403,HR,Non-binary,29,Associate's Degree,Team Lead,5692.0,27,15,2,4,1,17,11,36,Yes,No,Divorced,6,1
1404,Marketing,Prefer not to say,48,High School,Analyst,4393.0,17,15,4,4,1,57,13,39,Yes,Yes,Widowed,4,1
1405,Sales,Non-binary,23,PhD,Manager,9517.0,25,5,2,1,5,63,1,23,No,Yes,Single,9,2
1406,Marketing,Prefer not to say,38,High School,Analyst,4005.0,37,17,3,3,3,70,10,29,Yes,No,Divorced,2,0
1407,HR,Non-binary,58,Master's Degree,Executive,4744.0,6,2,5,3,2,56,14,30,No,Yes,Widowed,5,2
1408,Sales,Male,35,Bachelor's Degree,Team Lead,5713.0,33,7,3,5,4,16,4,22,No,No,Widowed,9,3
1409,Marketing,Prefer not to say,22,Bachelor's Degree,Intern,1363.0,0,0,1,1,5,0,0,11,Yes,Yes,Single,1,0
1410,Sales,Female,21,PhD,Intern,1348.0,0,0,4,2,5,0,0,26,No,Yes,Single,1,0
1411,IT,Male,50,High School,Manager,11100.0,34,16,3,4,3,85,5,23,No,Yes,Single,8,3
1412,IT,Prefer not to say,41,High School,Manager,9887.0,38,4,5,5,2,14,6,3,No,Yes,Married,2,2
1413,Marketing,Prefer not to say,19,Master's Degree,Intern,1208.0,0,0,3,2,5,0,0,48,No,Yes,Single,1,0
1414,Sales,Female,43,Bachelor's Degree,Manager,11476.0,27,14,3,3,4,99,2,6,Yes,Yes,Single,6,2
1415,HR,Prefer not to say,56,High School,Team Lead,7756.0,31,11,2,2,2,25,3,7,No,No,Married,7,2
1416,Marketing,Non-binary,58,PhD,Executive,2576.0,15,12,4,4,5,47,1,44,No,No,Married,8,0
1417,IT,Female,37,Bachelor's Degree,Executive,4863.0,9,17,1,4,5,13,9,39,No,No,Divorced,4,1
1418,IT,Male,59,Master's Degree,Analyst,4012.0,22,13,5,3,1,80,10,22,Yes,No,Single,9,3
1419,Marketing,Male,38,PhD,Team Lead,6729.0,14,18,5,4,1,8,4,48,Yes,No,Divorced,7,0
1420,Sales,Non-binary,37,Associate's Degree,Manager,9002.0,5,6,1,1,5,6,12,42,No,No,Divorced,2,1
1421,IT,Male,23,Master's Degree,Manager,10755.0,32,5,5,5,3,90,3,33,No,No,Widowed,9,0
1422,Sales,Prefer not to say,25,PhD,Analyst,2179.0,38,4,2,3,1,91,10,40,Yes,No,Single,7,3
1423,IT,Prefer not to say,42,High School,Analyst,3830.0,11,3,3,3,5,54,1,3,Yes,No,Divorced,5,0
1424,IT,Non-binary,59,Associate's Degree,Manager,7972.0,35,17,2,2,2,11,14,30,Yes,Yes,Married,3,3
1425,Finance,Male,55,Master's Degree,Manager,11399.0,30,13,2,3,4,16,10,48,No,No,Widowed,9,0
1426,IT,Male,51,High School,Team Lead,6028.0,9,15,2,5,1,72,0,24,Yes,No,Married,7,0
1427,HR,Non-binary,27,Associate's Degree,Analyst,2213.0,33,19,1,1,5,7,7,3,Yes,Yes,Widowed,3,2
1428,Marketing,Female,38,Bachelor's Degree,Team Lead,8918.0,9,13,4,2,1,90,1,2,No,No,Married,5,0
1429,Marketing,Male,59,High School,Manager,9820.0,10,4,1,5,2,41,3,44,No,No,Married,3,0
1430,Sales,Female,24,PhD,Intern,1240.0,0,0,1,3,3,0,0,40,Yes,Yes,Single,1,0
1431,IT,Male,21,Master's Degree,Intern,1071.0,0,0,2,4,5,0,0,19,No,Yes,Single,1,0
1432,HR,Male,26,Associate's Degree,Manager,10035.0,32,17,4,4,2,19,4,24,No,Yes,Single,9,3
1433,Sales,Male,41,High School,Analyst,4485.0,6,3,1,5,4,0,1,20,No,No,Widowed,5,2
1434,Finance,Male,21,Bachelor's Degree,Intern,1272.0,0,0,4,1,5,0,0,47,Yes,No,Single,1,0
1435,Sales,Prefer not to say,59,Master's Degree,Analyst,2152.0,38,19,2,4,4,23,8,49,No,No,Widowed,4,3
1436,Sales,Female,18,Master's Degree,Intern,1468.0,0,0,1,5,3,0,0,31,No,No,Single,1,0
1437,IT,Female,59,High School,Analyst,4919.0,14,3,4,2,5,35,5,41,No,No,Widowed,8,2
1438,Finance,Male,23,Bachelor's Degree,Intern,1088.0,0,0,5,3,5,0,0,31,No,No,Single,1,0
1439,Sales,Male,26,Associate's Degree,Analyst,2940.0,37,1,1,1,2,28,5,37,No,No,Married,3,0
1440,HR,Female,59,High School,Team Lead,6710.0,3,17,1,1,1,86,10,43,No,No,Widowed,2,0
1441,HR,Prefer not to say,23,Associate's Degree,Analyst,3436.0,3,5,1,2,5,98,10,29,No,No,Widowed,7,0
1442,Marketing,Non-binary,30,Master's Degree,Team Lead,8186.0,35,15,4,1,3,15,14,4,No,No,Married,6,1
1443,Finance,Non-binary,59,Associate's Degree,Team Lead,9473.0,26,2,3,5,5,7,11,10,No,Yes,Divorced,1,2
1444,Finance,Female,57,Bachelor's Degree,Manager,10742.0,21,14,1,1,5,90,12,36,Yes,No,Divorced,3,1
1445,Marketing,Male,43,PhD,Team Lead,6159.0,21,19,5,1,5,38,3,35,No,Yes,Single,4,2
1446,Sales,Male,43,Bachelor's Degree,Executive,3146.0,16,9,5,1,5,57,0,48,No,No,Single,7,2
1447,Finance,Prefer not to say,43,Associate's Degree,Team Lead,5387.0,33,8,2,5,3,11,1,21,No,Yes,Single,3,3
1448,HR,Non-binary,55,High School,Analyst,4653.0,31,10,3,3,2,43,14,43,No,No,Single,4,3
1449,HR,Prefer not to say,50,Master's Degree,Team Lead,6903.0,5,13,3,4,1,3,11,41,No,No,Widowed,7,2
1450,IT,Non-binary,59,PhD,Analyst,3915.0,32,11,4,1,3,24,9,1,No,Yes,Widowed,4,3
1451,Finance,Female,54,High School,Analyst,3617.0,7,6,2,2,3,69,11,42,Yes,Yes,Single,9,2
1452,Sales,Non-binary,39,High School,Executive,3643.0,35,10,4,2,4,66,9,12,No,Yes,Married,6,2
1453,Marketing,Prefer not to say,28,Bachelor's Degree,Team Lead,9259.0,4,16,2,5,1,38,11,24,No,Yes,Single,2,0
1454,Marketing,Prefer not to say,22,Associate's Degree,Team Lead,6898.0,4,8,3,3,2,23,13,2,Yes,Yes,Divorced,1,3
1455,Sales,Prefer not to say,19,Bachelor's Degree,Intern,1019.0,0,0,4,1,2,0,0,47,Yes,Yes,Single,1,0
1456,IT,Female,20,Associate's Degree,Intern,1314.0,0,0,2,5,4,0,0,20,Yes,No,Single,1,0
1457,Marketing,Non-binary,45,Bachelor's Degree,Manager,11367.0,6,2,3,4,4,96,13,16,No,No,Divorced,7,3
1458,Finance,Non-binary,25,High School,Analyst,4799.0,11,4,3,3,3,71,14,34,No,Yes,Married,4,2
1459,IT,Prefer not to say,25,Master's Degree,Executive,3602.0,29,16,1,3,2,32,2,13,No,No,Married,3,1
1460,Finance,Non-binary,23,Associate's Degree,Intern,1472.0,0,0,4,5,2,0,0,18,No,No,Single,1,0
1461,HR,Male,48,PhD,Team Lead,9776.0,27,8,1,2,2,66,14,29,No,Yes,Divorced,6,1
1462,IT,Male,59,PhD,Manager,11218.0,12,16,3,3,3,1,8,43,No,No,Single,6,0
